run,file,stage,stage_lp,iteration,step,pairs,pct,class
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,0,2831350,71.595,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,1,1087024,27.487,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,2,35840,0.906,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,3,476,0.012,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,0,2858692,71.985,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,1,1074612,27.06,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,2,37262,0.938,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,3,648,0.016,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,4,8,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,0,2892592,72.959,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,1,1034380,26.09,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,2,36766,0.927,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,3,916,0.023,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,4,2,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,0,2935392,73.813,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,1,1006632,25.313,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,2,33548,0.844,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,3,1198,0.03,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,4,14,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,0,2953594,74.479,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,1,978072,24.663,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,2,32798,0.827,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,3,1222,0.031,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,0,2985260,75.162,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,1,955648,24.061,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,2,29894,0.753,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,3,986,0.025,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,0,3033104,76.201,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,1,913654,22.954,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,2,32226,0.81,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,3,1436,0.036,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,4,2,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,0,3031526,76.203,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,1,914142,22.979,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,2,31316,0.787,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,3,1252,0.031,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,4,12,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,0,3021500,76.082,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,1,915496,23.052,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,2,32558,0.82,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,3,1796,0.045,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,4,18,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,0,3029056,76.025,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,1,921382,23.126,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,2,32248,0.809,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,3,1576,0.04,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,4,4,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,0,3046120,76.434,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,1,905282,22.716,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,2,32264,0.81,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,3,1598,0.04,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,4,14,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,0,3052642,76.529,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,1,902148,22.617,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,2,32496,0.815,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,3,1540,0.039,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,4,26,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,0,3052624,76.325,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,1,911794,22.798,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,2,33822,0.846,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,3,1246,0.031,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,4,2,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,0,3066960,76.98,identical
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,1,878034,22.038,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,2,37334,0.937,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,3,1754,0.044,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,4,16,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,107,0,3028354,76.217,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,107,1,909146,22.881,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,107,2,34224,0.861,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,107,3,1616,0.041,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,108,0,3023446,75.997,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,108,1,921208,23.155,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,108,2,32380,0.814,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,108,3,1320,0.033,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,108,4,12,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,109,0,3027374,76.327,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,109,1,900704,22.709,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,109,2,36388,0.917,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,109,3,1824,0.046,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,109,4,8,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,110,0,3049096,76.394,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,110,1,906870,22.721,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,110,2,34166,0.856,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,110,3,1138,0.029,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,110,4,6,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,111,0,3050314,76.668,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,111,1,891422,22.405,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,111,2,34736,0.873,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,111,3,2098,0.053,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,111,4,46,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,112,0,3087814,77.213,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,112,1,874342,21.864,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,112,2,34848,0.871,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,112,3,2068,0.052,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,112,4,14,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,113,0,3033894,75.824,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,113,1,930042,23.244,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,113,2,35114,0.878,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,113,3,2158,0.054,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,113,4,28,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,114,0,3048660,76.542,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,114,1,895800,22.491,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,114,2,36612,0.919,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,114,3,1920,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,114,4,16,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,115,0,3036744,76.108,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,115,1,913866,22.904,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,115,2,37486,0.939,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,115,3,1920,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,115,4,4,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,116,0,3040040,76.162,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,116,1,907880,22.745,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,116,2,40882,1.024,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,116,3,2748,0.069,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,116,4,8,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,117,0,3043250,76.129,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,117,1,912630,22.83,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,117,2,38864,0.972,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,117,3,2680,0.067,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,117,4,44,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,118,0,3065048,76.705,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,118,1,889750,22.267,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,118,2,37916,0.949,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,118,3,3170,0.079,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,118,4,20,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,119,0,3053096,76.603,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,119,1,890682,22.347,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,119,2,39556,0.992,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,119,3,2248,0.056,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,119,4,28,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,120,0,3068850,76.567,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,120,1,898640,22.421,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,120,2,37858,0.945,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,120,3,2644,0.066,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,120,4,46,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,121,0,3062268,76.648,identical
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,121,1,893184,22.356,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,121,2,37352,0.935,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,121,3,2434,0.061,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,121,4,12,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,122,0,3754916,76.55,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,122,1,1099148,22.408,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,122,2,47488,0.968,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,122,3,3572,0.073,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,122,4,34,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,123,0,3782222,77.063,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,123,1,1079846,22.002,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,123,2,42816,0.872,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,123,3,3058,0.062,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,123,4,44,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,124,0,3735722,76.377,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,124,1,1108978,22.673,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,124,2,44056,0.901,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,124,3,2368,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,124,4,18,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,125,0,3708658,76.093,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,125,1,1117626,22.931,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,125,2,45100,0.925,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,125,3,2438,0.05,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,125,4,6,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,126,0,3666756,75.295,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,126,1,1155464,23.727,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,126,2,45516,0.935,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,126,3,2122,0.044,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,126,4,10,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,127,0,3671124,75.337,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,127,1,1155026,23.703,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,127,2,44878,0.921,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,127,3,1864,0.038,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,127,4,16,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,128,0,3660662,75.112,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,128,1,1167778,23.961,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,128,2,42986,0.882,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,128,3,2164,0.044,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,128,4,30,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,129,0,3670884,75.46,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,129,1,1149226,23.624,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,129,2,42944,0.883,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,129,3,1620,0.033,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,129,4,20,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,130,0,3657228,75.216,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,130,1,1160354,23.864,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,130,2,42696,0.878,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,130,3,2020,0.042,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,130,4,32,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,131,0,3639224,74.943,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,131,1,1168410,24.061,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,131,2,46010,0.947,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,131,3,2338,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,131,4,38,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,132,0,3639856,74.79,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,132,1,1176906,24.183,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,132,2,48110,0.989,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,132,3,1866,0.038,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,132,4,14,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,133,0,3608148,74.31,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,133,1,1198880,24.691,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,133,2,46630,0.96,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,133,3,1864,0.038,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,133,4,6,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,134,0,3612054,74.427,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,134,1,1192236,24.566,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,134,2,47018,0.969,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,134,3,1838,0.038,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,134,4,8,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,135,0,3621988,74.55,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,135,1,1186734,24.426,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,135,2,47508,0.978,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,135,3,2204,0.045,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,135,4,18,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,136,0,3580706,73.816,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,136,1,1219780,25.146,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,136,2,48380,0.997,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,136,3,1920,0.04,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,136,4,50,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,137,0,3597350,73.932,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,137,1,1217606,25.024,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,137,2,48852,1.004,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,137,3,1924,0.04,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,137,4,28,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,138,0,3578698,73.812,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,138,1,1215550,25.071,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,138,2,51450,1.061,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,138,3,2676,0.055,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,138,4,54,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,139,0,3586788,73.989,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,139,1,1203958,24.836,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,139,2,54632,1.127,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,139,3,2304,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,139,4,34,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,139,5,2,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,140,0,3581326,74.001,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,140,1,1201710,24.831,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,140,2,53982,1.115,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,140,3,2494,0.052,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,140,4,52,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,141,0,3527774,72.986,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,141,1,1249382,25.848,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,141,2,54024,1.118,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,141,3,2308,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,141,4,34,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,142,0,3554696,73.424,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,142,1,1229252,25.391,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,142,2,55124,1.139,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,142,3,2252,0.047,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,142,4,16,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,143,0,3559782,73.651,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,143,1,1215808,25.155,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,143,2,55236,1.143,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,143,3,2442,0.051,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,143,4,48,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,144,0,3534092,73.139,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,144,1,1236924,25.599,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,144,2,58002,1.2,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,144,3,2904,0.06,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,144,4,70,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,145,0,3538134,73.134,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,145,1,1237218,25.573,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,145,2,59590,1.232,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,145,3,2894,0.06,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,145,4,58,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,146,0,3526576,72.838,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,146,1,1255466,25.931,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,146,2,57102,1.179,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,146,3,2480,0.051,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,146,4,18,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,147,0,3533794,73.052,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,147,1,1245506,25.748,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,147,2,55080,1.139,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,147,3,2946,0.061,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,147,4,42,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,147,5,2,0.0,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,148,0,3525044,72.864,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,148,1,1252434,25.888,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,148,2,57254,1.183,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,148,3,3086,0.064,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,148,4,40,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,149,0,3559302,73.395,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,149,1,1231828,25.401,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,149,2,56008,1.155,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,149,3,2338,0.048,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,149,4,32,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,150,0,3537626,73.094,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,150,1,1244792,25.72,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,150,2,54944,1.135,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,150,3,2432,0.05,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,150,4,46,0.001,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,151,0,3551006,73.486,identical
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,151,1,1223762,25.325,tolerated
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,151,2,54740,1.133,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,151,3,2672,0.055,discontinuous
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,151,4,42,0.001,discontinuous
R03,ABINITIO3D_OUTPUT_RESTART3,6,7.3,92,0,2833492,71.396,identical
R03,ABINITIO3D_OUTPUT_RESTART3,6,7.3,92,1,1102010,27.768,tolerated
