run,file,stage,stage_lp,iteration,bank,fourier_k,lp_A,voxels,pct_base
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,119,7,,5.0,62,0.04
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,119,8,,4.3,453,0.28
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,1,,19.7,67300,41.86
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,2,,15.1,50147,31.19
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,3,,12.2,18478,11.49
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,4,,9.8,11274,7.01
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,5,,8.0,11156,6.94
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,6,,6.0,1670,1.04
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,7,,5.0,5,0.0
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,120,8,,4.3,753,0.47
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,1,,19.7,65955,41.13
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,2,,15.1,49619,30.94
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,3,,12.2,19306,12.04
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,4,,9.8,11945,7.45
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,5,,8.0,11008,6.86
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,6,,6.0,1964,1.22
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,7,,5.0,43,0.03
R03,ABINITIO3D_OUTPUT_RESTART3,7,6.7,121,8,,4.3,529,0.33
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,1,,19.7,75410,38.4
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,2,,15.1,64911,33.05
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,3,,12.2,24997,12.73
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,4,,9.8,13561,6.9
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,5,,8.0,12379,6.3
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,6,,6.0,1796,0.91
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,7,,5.0,1287,0.66
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,122,8,,4.0,2060,1.05
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,1,,19.7,76547,38.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,2,,15.1,62897,31.92
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,3,,12.2,25308,12.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,4,,9.8,14841,7.53
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,5,,8.0,11518,5.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,6,,6.0,1918,0.97
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,7,,5.0,862,0.44
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,123,8,,4.0,3177,1.61
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,1,,19.7,79054,40.31
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,2,,15.1,61287,31.25
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,3,,12.2,25171,12.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,4,,9.8,13701,6.99
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,5,,8.0,11480,5.85
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,6,,6.0,2606,1.33
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,7,,5.0,471,0.24
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,124,8,,4.0,2336,1.19
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,1,,19.7,77655,39.57
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,2,,15.1,62993,32.1
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,3,,12.2,24566,12.52
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,4,,9.8,13360,6.81
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,5,,8.0,12066,6.15
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,6,,6.0,2921,1.49
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,7,,5.0,255,0.13
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,125,8,,4.0,2426,1.24
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,1,,19.7,79467,40.47
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,2,,15.1,60343,30.73
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,3,,12.2,25734,13.1
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,4,,9.8,13691,6.97
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,5,,8.0,11659,5.94
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,6,,6.0,3227,1.64
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,7,,5.0,80,0.04
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,126,8,,4.0,2171,1.11
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,1,,19.7,78735,40.04
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,2,,15.1,62478,31.77
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,3,,12.2,25258,12.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,4,,9.8,12645,6.43
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,5,,8.0,11736,5.97
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,6,,6.0,3506,1.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,7,,5.0,37,0.02
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,127,8,,4.0,2265,1.15
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,1,,19.7,79843,40.7
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,2,,15.1,60254,30.71
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,3,,12.2,25762,13.13
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,4,,9.8,12930,6.59
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,5,,8.0,11455,5.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,6,,6.0,3751,1.91
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,7,,5.0,8,0.0
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,128,8,,4.0,2191,1.12
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,1,,19.7,83130,42.18
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,2,,15.1,59117,30.0
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,3,,12.2,24486,12.43
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,4,,9.8,12438,6.31
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,5,,8.0,11385,5.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,6,,6.0,4141,2.1
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,7,,5.0,43,0.02
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,129,8,,4.0,2328,1.18
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,1,,19.7,78141,39.77
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,2,,15.1,60850,30.97
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,3,,12.2,27061,13.77
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,4,,9.8,13128,6.68
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,5,,8.0,11283,5.74
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,6,,6.0,4101,2.09
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,7,,5.0,12,0.01
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,130,8,,4.0,1903,0.97
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,1,,19.7,77686,39.56
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,2,,15.1,60683,30.9
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,3,,12.2,26325,13.4
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,4,,9.8,14094,7.18
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,5,,8.0,11166,5.69
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,6,,6.0,4462,2.27
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,7,,5.0,39,0.02
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,131,8,,4.0,1927,0.98
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,1,,19.7,79533,40.54
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,2,,15.1,60348,30.76
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,3,,12.2,25784,13.14
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,4,,9.8,13101,6.68
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,5,,8.0,10692,5.45
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,6,,6.0,4761,2.43
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,7,,5.0,115,0.06
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,132,8,,4.0,1861,0.95
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,1,,19.7,80676,41.28
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,2,,15.1,59753,30.57
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,3,,12.2,24943,12.76
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,4,,9.8,13334,6.82
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,5,,8.0,10160,5.2
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,6,,6.0,5040,2.58
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,7,,5.0,116,0.06
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,133,8,,4.0,1413,0.72
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,1,,19.7,82110,41.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,2,,15.1,58402,29.72
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,3,,12.2,25367,12.91
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,4,,9.8,12909,6.57
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,5,,8.0,10571,5.38
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,6,,6.0,4837,2.46
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,7,,5.0,136,0.07
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,134,8,,4.0,2178,1.11
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,1,,19.7,78931,40.34
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,2,,15.1,61471,31.42
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,3,,12.2,25104,12.83
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,4,,9.8,13105,6.7
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,5,,8.0,10201,5.21
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,6,,6.0,4947,2.53
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,7,,5.0,137,0.07
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,135,8,,4.0,1747,0.89
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,1,,19.7,78961,40.49
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,2,,15.1,61629,31.6
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,3,,12.2,25539,13.1
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,4,,9.8,12484,6.4
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,5,,8.0,10303,5.28
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,6,,6.0,4971,2.55
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,7,,5.0,129,0.07
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,136,8,,4.0,995,0.51
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,1,,19.7,80854,41.3
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,2,,15.1,59933,30.61
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,3,,12.2,25419,12.98
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,4,,9.8,12464,6.37
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,5,,8.0,9976,5.1
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,6,,6.0,5180,2.65
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,7,,5.0,241,0.12
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,137,8,,4.0,1701,0.87
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,1,,19.7,80740,41.27
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,2,,15.1,58626,29.96
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,3,,12.2,25836,13.21
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,4,,9.8,13572,6.94
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,5,,8.0,9856,5.04
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,6,,6.0,5053,2.58
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,7,,5.0,330,0.17
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,138,8,,4.0,1638,0.84
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,1,,19.7,79585,40.77
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,2,,15.1,58599,30.02
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,3,,12.2,26857,13.76
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,4,,9.8,13488,6.91
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,5,,8.0,9975,5.11
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,6,,6.0,5034,2.58
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,7,,5.0,315,0.16
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,139,8,,4.0,1357,0.7
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,1,,19.7,76686,39.21
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,2,,15.1,60101,30.73
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,3,,12.2,28713,14.68
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,4,,9.8,13474,6.89
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,5,,8.0,9610,4.91
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,6,,6.0,5104,2.61
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,7,,5.0,398,0.2
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,140,8,,4.0,1479,0.76
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,1,,19.7,77634,39.68
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,2,,15.1,61775,31.57
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,3,,12.2,26078,13.33
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,4,,9.8,13416,6.86
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,5,,8.0,9286,4.75
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,6,,6.0,5410,2.76
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,7,,5.0,530,0.27
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,141,8,,4.0,1538,0.79
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,1,,19.7,77350,39.69
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,2,,15.1,60810,31.2
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,3,,12.2,27625,14.17
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,4,,9.8,13439,6.9
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,5,,8.0,9022,4.63
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,6,,6.0,5021,2.58
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,7,,5.0,547,0.28
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,142,8,,4.0,1081,0.55
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,1,,19.7,79219,40.59
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,2,,15.1,60319,30.9
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,3,,12.2,25692,13.16
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,4,,9.8,13232,6.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,5,,8.0,9832,5.04
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,6,,6.0,5162,2.64
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,7,,5.0,616,0.32
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,143,8,,4.0,1107,0.57
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,1,,19.7,79140,40.52
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,2,,15.1,60424,30.94
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,3,,12.2,26892,13.77
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,4,,9.8,12202,6.25
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,5,,8.0,9271,4.75
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,6,,6.0,5191,2.66
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,7,,5.0,878,0.45
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,144,8,,4.0,1300,0.67
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,1,,19.7,80119,41.12
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,2,,15.1,60147,30.87
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,3,,12.2,25632,13.16
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,4,,9.8,12697,6.52
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,5,,8.0,9252,4.75
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,6,,6.0,5422,2.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,7,,5.0,885,0.45
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,145,8,,4.0,691,0.35
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,1,,19.7,79375,40.69
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,2,,15.1,60800,31.17
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,3,,12.2,27158,13.92
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,4,,9.8,11629,5.96
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,5,,8.0,8777,4.5
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,6,,6.0,5569,2.86
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,7,,5.0,970,0.5
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,146,8,,4.0,781,0.4
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,1,,19.7,80298,41.2
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,2,,15.1,62014,31.82
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,3,,12.2,24701,12.67
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,4,,9.8,11682,5.99
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,5,,8.0,9153,4.7
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,6,,6.0,5177,2.66
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,7,,5.0,1071,0.55
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,147,8,,4.0,793,0.41
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,1,,19.7,80548,41.26
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,2,,15.1,61218,31.36
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,3,,12.2,25234,12.92
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,4,,9.8,12004,6.15
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,5,,8.0,8716,4.46
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,6,,6.0,5321,2.73
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,7,,5.0,1221,0.63
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,148,8,,4.0,976,0.5
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,1,,19.7,82701,42.37
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,2,,15.1,59828,30.65
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,3,,12.2,24392,12.5
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,4,,9.8,11975,6.14
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,5,,8.0,8738,4.48
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,6,,6.0,5199,2.66
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,7,,5.0,1331,0.68
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,149,8,,4.0,1002,0.51
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,1,,19.7,83432,42.75
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,2,,15.1,58110,29.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,3,,12.2,25216,12.92
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,4,,9.8,12105,6.2
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,5,,8.0,8799,4.51
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,6,,6.0,5077,2.6
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,7,,5.0,1343,0.69
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,150,8,,4.0,1061,0.54
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,1,,19.7,77995,39.98
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,2,,15.1,60220,30.87
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,3,,12.2,27592,14.14
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,4,,9.8,12819,6.57
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,5,,8.0,8931,4.58
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,6,,6.0,5355,2.75
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,7,,5.0,1513,0.78
R03,ABINITIO3D_OUTPUT_RESTART3,8,4.5,151,8,,4.0,643,0.33
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,1,,19.7,29395,18.44
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,2,,15.1,29334,18.4
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,3,,12.2,30371,19.05
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,4,,9.8,53306,33.43
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,5,,8.0,13072,8.2
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,6,,6.0,162,0.1
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,7,,5.0,3762,2.36
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,75,8,,4.3,44,0.03
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,1,,19.7,37929,23.7
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,2,,15.1,34669,21.66
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,3,,12.2,33302,20.81
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,4,,9.8,39879,24.92
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,5,,8.0,10234,6.39
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,6,,6.0,95,0.06
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,7,,5.0,3657,2.28
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,76,8,,4.3,281,0.18
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,1,,19.7,48179,30.09
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,2,,15.1,39543,24.7
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,3,,12.2,31285,19.54
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,4,,9.8,28009,17.49
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,5,,8.0,8493,5.3
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,6,,6.0,127,0.08
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,7,,5.0,4218,2.63
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,77,8,,4.3,252,0.16
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,1,,19.7,53873,33.4
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,2,,15.1,42800,26.54
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,3,,12.2,30768,19.08
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,4,,9.8,21007,13.02
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,5,,8.0,7740,4.8
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,6,,6.0,158,0.1
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,7,,5.0,4440,2.75
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,78,8,,4.3,506,0.31
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,1,,19.7,58359,36.43
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,2,,15.1,45092,28.15
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,3,,12.2,27734,17.31
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,4,,9.8,17304,10.8
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,5,,8.0,7387,4.61
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,6,,6.0,199,0.12
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,7,,5.0,3527,2.2
R04,ABINITIO3D_OUTPUT_RESTART4,6,7.3,79,8,,4.3,604,0.38
