run,file,stage,stage_lp,iteration,nu_iter,mask_voxels,before_base_voxels,before_base_pct,before_aux_voxels,before_aux_pct,after_base_voxels,after_base_pct,after_aux_voxels,after_aux_pct,aux_resolution,aux_nearest_lp,aux_margin_mean,aux_margin_win,aux_margin_wins,smoothing_beta,smoothing_maxits,smoothing_candidates,smoothing_auxiliary,smoothing_step_tolerance,smoothing_neighborhood,smoothing_color_passes,smoothing_quad_frac,smoothing_initial_energy,smoothing_changed_total,smoothing_final_energy,candidate_coords,voxels_analyzed,local_mean_A,local_median_A,local_sigma_A,local_min_A,local_max_A,base_bank_voxels,disc_voxels,disc_voxels_pct,neighbor_pairs,identical_pairs,identical_pairs_pct,tolerated_pairs,tolerated_pairs_pct,discontinuous_pairs,discontinuous_pairs_pct,max_step_diff,matching_lp_A,fsc143_A,filter_mode,orientation_overlap,smoothing_changed_1,smoothing_energy_1,smoothing_changed_2,smoothing_energy_2,smoothing_changed_3,smoothing_energy_3
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,86,3,181955,157140,86.36,24815,13.64,160284,88.09,21671,11.91,4.6,4.3,-5e-05,6e-05,24815,3.0422e-05,3,9,1,1,26-connected,8,1.0,0.00161,35404,0.0016,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160284,14.442,15.059,4.278,4.267,19.692,160284,15300,9.55,3960056,2851418,72.0,1072804,27.09,35834,0.9,4,7.314,4.571,nonuniform,0.494,27988,0.0016,5826,0.0016,1590,0.0016
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,87,4,181955,158398,87.05,23557,12.95,161156,88.57,20799,11.43,4.6,4.3,-6e-05,6e-05,23557,2.9839e-05,3,9,1,1,26-connected,8,1.0,0.00161,30209,0.0016,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,161156,14.845,15.059,4.253,4.267,19.692,161156,14499,9.0,3982572,2911864,73.12,1036534,26.03,34174,0.86,3,7.314,4.571,nonuniform,0.517,24110,0.0016,4861,0.0016,1238,0.0016
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,88,5,181955,158600,87.16,23355,12.84,161203,88.59,20752,11.41,4.6,4.3,-6e-05,6e-05,23355,2.995e-05,3,9,1,1,26-connected,8,1.0,0.00161,27952,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,161203,15.17,15.059,4.241,4.267,19.692,161203,14188,8.8,3984802,2952398,74.09,997722,25.04,34682,0.87,4,7.314,4.571,nonuniform,0.524,22237,0.00161,4583,0.00161,1132,0.00161
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,89,6,181955,158302,87.0,23653,13.0,160945,88.45,21010,11.55,4.6,4.3,-6e-05,7e-05,23653,3.0727e-05,3,9,1,1,26-connected,8,1.0,0.00162,29582,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160945,15.203,15.059,4.168,4.267,19.692,160945,13698,8.51,3978994,2933818,73.73,1011046,25.41,34130,0.86,4,7.314,4.571,nonuniform,0.529,23475,0.00161,4833,0.00161,1274,0.00161
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,90,7,181955,158636,87.18,23319,12.82,161376,88.69,20579,11.31,4.5,4.3,-7e-05,7e-05,23319,3.0871e-05,3,9,1,1,26-connected,8,1.0,0.00162,27145,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161376,15.436,15.059,4.146,4.267,19.692,161376,13708,8.49,3990620,2986762,74.84,968230,24.26,35628,0.89,4,7.314,4.491,nonuniform,0.537,21382,0.00162,4523,0.00162,1240,0.00162
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,91,8,181955,157506,86.56,24449,13.44,160147,88.01,21808,11.99,4.5,4.3,-7e-05,7e-05,24449,3.1801e-05,3,9,1,1,26-connected,8,1.0,0.00163,25769,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160147,15.684,15.059,4.114,4.267,19.692,160147,13635,8.51,3959658,2981980,75.31,942776,23.81,34902,0.88,3,7.314,4.491,nonuniform,0.538,20266,0.00162,4368,0.00162,1135,0.00162
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,92,9,181955,158010,86.84,23945,13.16,160775,88.36,21180,11.64,4.5,4.3,-7e-05,7e-05,23945,3.0965e-05,3,9,1,1,26-connected,8,1.0,0.00163,26806,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160775,15.661,15.059,4.099,4.267,19.692,160775,13700,8.52,3973770,2980534,75.01,957506,24.1,35730,0.9,4,7.314,4.491,nonuniform,0.548,21328,0.00162,4395,0.00162,1083,0.00162
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,93,10,181955,158994,87.38,22961,12.62,161649,88.84,20306,11.16,4.5,4.3,-7e-05,7e-05,22961,3.1345e-05,3,9,1,1,26-connected,8,1.0,0.00165,26137,0.00164,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161649,15.674,15.059,4.163,4.267,19.692,161649,14141,8.75,3995452,3017802,75.53,940662,23.54,36988,0.93,4,7.314,4.491,nonuniform,0.74,20727,0.00164,4329,0.00164,1081,0.00164
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,94,11,181955,159004,87.39,22951,12.61,161579,88.8,20376,11.2,4.5,4.3,-8e-05,7e-05,22951,3.0528e-05,3,9,1,1,26-connected,8,1.0,0.00167,25493,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161579,15.759,15.059,4.145,4.267,19.692,161579,13773,8.52,3993544,3036164,76.03,920990,23.06,36390,0.91,3,7.314,4.491,nonuniform,0.809,20123,0.00167,4259,0.00167,1111,0.00167
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,95,12,181955,159578,87.7,22377,12.3,161912,88.98,20043,11.02,4.5,4.3,-8e-05,7e-05,22377,3.0833e-05,3,9,1,1,26-connected,8,1.0,0.00167,23438,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161912,15.784,15.059,4.169,4.267,19.692,161912,13519,8.35,4002590,3045458,76.09,922232,23.04,34900,0.87,3,7.314,4.491,nonuniform,0.837,18651,0.00167,3897,0.00167,890,0.00167
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,96,13,181955,159668,87.75,22287,12.25,162385,89.24,19570,10.76,4.5,4.3,-8e-05,7e-05,22287,3.0535e-05,3,9,1,1,26-connected,8,1.0,0.00168,26401,0.00168,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,162385,15.757,15.059,4.178,4.267,19.692,162385,13597,8.37,4014452,3057062,76.15,919996,22.92,37394,0.93,3,7.314,4.491,nonuniform,0.862,20522,0.00168,4607,0.00168,1272,0.00168
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,97,14,181955,159592,87.71,22363,12.29,161997,89.03,19958,10.97,4.5,4.3,-8e-05,7e-05,22363,3.0869e-05,3,9,1,1,26-connected,8,1.0,0.00168,25206,0.00168,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161997,15.752,15.059,4.158,4.267,19.692,161997,12761,7.88,4004640,3036824,75.83,933386,23.31,34430,0.86,4,7.314,4.491,nonuniform,0.876,19940,0.00168,4288,0.00168,978,0.00168
R05,ABINITIO3D_OUTPUT_RESTART5,6,7.3,98,15,181955,158736,87.24,23219,12.76,161450,88.73,20505,11.27,4.6,4.3,-7e-05,6e-05,23219,3.0295e-05,3,9,1,1,26-connected,8,1.0,0.00168,25300,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,161450,15.736,15.059,4.136,4.267,19.692,161450,14774,9.15,3990018,3031404,75.97,919402,23.04,39212,0.98,4,7.314,4.571,nonuniform,0.884,19973,0.00167,4151,0.00167,1176,0.00167
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,99,16,181955,157821,86.74,24134,13.26,160066,87.97,21889,12.03,4.5,4.3,-7e-05,6e-05,24134,2.8432e-05,3,9,1,1,26-connected,8,1.0,0.00136,22266,0.00135,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160066,15.873,15.059,3.974,4.267,19.692,160066,13799,8.62,3960784,3015938,76.14,906076,22.88,38770,0.98,3,6.737,4.491,nonuniform,0.316,17720,0.00135,3577,0.00135,969,0.00135
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,100,17,181955,157644,86.64,24311,13.36,159702,87.77,22253,12.23,4.3,4.3,-7e-05,6e-05,24311,2.8688e-05,3,9,1,1,26-connected,8,1.0,0.00126,21716,0.00125,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,159702,15.856,15.059,3.913,4.267,19.692,159702,13418,8.4,3955842,3011862,76.14,905858,22.9,38122,0.96,4,6.737,4.339,nonuniform,0.357,17371,0.00126,3468,0.00126,877,0.00125
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,101,18,181955,158002,86.84,23953,13.16,159982,87.92,21973,12.08,4.5,4.3,-7e-05,6e-05,23953,2.7253e-05,3,9,1,1,26-connected,8,1.0,0.0012,20524,0.0012,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,159982,15.783,15.059,3.969,4.267,19.692,159982,13054,8.16,3960652,3023096,76.33,899386,22.71,38170,0.96,4,6.737,4.491,nonuniform,0.383,16650,0.0012,3084,0.0012,790,0.0012
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,102,19,181955,157400,86.5,24555,13.5,159531,87.68,22424,12.32,4.3,4.3,-7e-05,6e-05,24555,2.8513e-05,3,9,1,1,26-connected,8,1.0,0.00117,22220,0.00117,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,159531,15.894,15.059,3.984,4.267,19.692,159531,13819,8.66,3952204,3038662,76.89,874920,22.14,38622,0.98,4,6.737,4.339,nonuniform,0.415,17615,0.00117,3607,0.00117,998,0.00117
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,103,20,181955,157980,86.82,23975,13.18,159971,87.92,21984,12.08,4.3,4.3,-7e-05,6e-05,23975,2.7524e-05,3,9,1,1,26-connected,8,1.0,0.00115,21235,0.00115,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,159971,15.917,15.059,4.01,4.267,19.692,159971,14534,9.09,3964424,3038404,76.64,884600,22.31,41420,1.04,4,6.737,4.339,nonuniform,0.432,16999,0.00115,3317,0.00115,919,0.00115
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,104,21,181955,158530,87.13,23425,12.87,160461,88.19,21494,11.81,4.3,4.3,-7e-05,6e-05,23425,2.8297e-05,3,9,1,1,26-connected,8,1.0,0.00114,21554,0.00113,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160461,15.79,15.059,3.983,4.267,19.692,160461,14992,9.34,3976540,3021338,75.98,911826,22.93,43376,1.09,4,6.737,4.339,nonuniform,0.454,17444,0.00113,3352,0.00113,758,0.00113
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,105,22,181955,158412,87.06,23543,12.94,160382,88.14,21573,11.86,4.3,4.3,-7e-05,6e-05,23543,2.8417e-05,3,9,1,1,26-connected,8,1.0,0.00113,21251,0.00113,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160382,15.839,15.059,4.003,4.267,19.692,160382,14722,9.18,3974554,3044812,76.61,886654,22.31,43088,1.08,4,6.737,4.339,nonuniform,0.477,16905,0.00113,3421,0.00113,925,0.00113
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,106,23,181955,158671,87.2,23284,12.8,160819,88.38,21136,11.62,4.3,4.3,-8e-05,6e-05,23284,2.8011e-05,3,9,1,1,26-connected,8,1.0,0.00112,22253,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160819,15.827,15.059,4.048,4.267,19.692,160819,15022,9.34,3987282,3042870,76.31,901136,22.6,43276,1.09,4,6.737,4.339,nonuniform,0.485,17728,0.00112,3588,0.00112,937,0.00112
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,107,24,181955,158355,87.03,23600,12.97,160462,88.19,21493,11.81,4.3,4.3,-8e-05,6e-05,23600,2.8411e-05,3,9,1,1,26-connected,8,1.0,0.00112,21561,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160462,15.824,15.059,3.997,4.267,19.692,160462,14541,9.06,3979484,3045048,76.52,893062,22.44,41374,1.04,4,6.737,4.339,nonuniform,0.49,17251,0.00112,3428,0.00112,882,0.00112
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,108,25,181955,158749,87.25,23206,12.75,160757,88.35,21198,11.65,4.3,4.3,-8e-05,6e-05,23206,2.8166e-05,3,9,1,1,26-connected,8,1.0,0.00112,21482,0.00111,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160757,15.79,15.059,4.018,4.267,19.692,160757,14422,8.97,3987550,3047052,76.41,898246,22.53,42252,1.06,4,6.737,4.339,nonuniform,0.495,17184,0.00111,3519,0.00111,779,0.00111
R05,ABINITIO3D_OUTPUT_RESTART5,7,6.7,109,26,181955,157609,86.62,24346,13.38,159835,87.84,22120,12.16,4.3,4.3,-8e-05,6e-05,24346,2.8086e-05,3,9,1,1,26-connected,8,1.0,0.00112,22551,0.00111,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,159835,15.877,15.059,3.975,4.267,19.692,159835,14399,9.01,3965230,3025682,76.31,897688,22.64,41860,1.06,4,6.737,4.339,nonuniform,0.5,17897,0.00111,3696,0.00111,958,0.00111
